Year,ISO Code,Countries,Region,HUMAN FREEDOM (Score),HUMAN FREEDOM (Rank),HUMAN FREEDOM (Quartile),Procedural Justice,Civil Justice,Criminal Justice,Rule of Law,Homicide,Homicide DATA,Disappearances,Violent Conflicts,Violent Conflicts DATA,Organised Conflicts,Terrorism Fatalities,Terrorism Fatalities DATA,Terrorism Injuries,Terrorism Injuries DATA,Disapperances, Conflicts, and Terrorism,Female Genital Mutilation,Missing Women,Inheritance Rights: Widows,Inheritance Rights: Daughters,Inheritance Rights,Women's Security & Safety,Security & Safety,Domestic Movement,Foreign Movement,Women's Movement,Movement,Establishing Religious Organizations,Operating Religious Organizations,Establishing and Operating Religious Organizations,Harassment and Physical Hostilities,Legal and Regulatory Restrictions,Religion,Association,Assembly,Establishing Political Parties,Operating Political Parties,Establishing and Operating Political Parties,Establishing Professional Organization,Operating Professional Organization,Establishing and Operating Professional Organization,Establishing Educational, Sporting and Cultural Organizations,Operating Educational, Sporting and Cultural Organizations,Establishing and Operating Educational, Sporting and Cultural Organizations,Association, Assembly, & Civil Society,Press Killed,Press Killed DATA,Press Jailed,Press Jailed DATA,Laws and Regulations that Influence Media Content,Political Pressures and Controls on Media Content,Access to Cable/Satellite,Access to Foreign Newspapers,State Control over Internet Access,Expression & Information,Legal Gender,Parental Authority: In Marriage,Parental Authority: After Divorce,Parental Rights,Male to Male Relationships,Female to Female Relationships,Same-Sex Relationships,Divorce,Identity & Relationships,PERSONAL FREEDOM (Score),PERSONAL FREEDOM (Rank),Government Consumption,Government Consumption DATA,Transfers and subsidies,Transfers and subsidies DATA,Government enterprises and investment,Government enterprises and investment DATA,Top marginal income tax rate,Top marginal income tax rate DATA,Top marginal income and payroll tax rate,Top marginal income and payroll tax rate DATA,Top marginal tax rate,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Gender Adjustment,Legal System & Property Rights,Money growth,Money growth DATA,Standard deviation of inflation,Standard deviation of inflation DATA,Inflation: Most recent year,Inflation: Most recent year DATA,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector), Revenue from trade taxes (% of trade sector) DATA,Mean tariff rate,Mean tariff rate DATA,Standard deviation of tariff rates,Standard deviation of tariff rates DATA,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Bureaucracy costs,"Starting
a  business",Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,ECONOMIC FREEDOM (Score),ECONOMIC FREEDOM (Rank)
2016,TCD,Chad,Sub-Saharan Africa,5,47,147,4,-,-,-,2,9,6,4,9,0,5,0,10,0,0,0,2,5,9,5,1,5,9,1,4,7,7,2,5,6,10,0,0,0,0,0,0,0,5,2,6,3,10,0,10,0,5,0,8,3,-,-,7,5,9,2,7,8,8,2,5,0,5,0,-,-,7,5,-,-,7,5,-,-,7,5,6,5,10,0,0,0,10,0,0,0,2,7,2,5,10,0,7,5,10,0,7,5,-,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,7,5,51,136,10,0,5,3,9,9,0,8,10,0,13,4,1,0,60,0,1,0,60,0,1,0
2016,CHL,Chile,Latin America & the Caribbean,8,1,32,1,7,7,6,3,5,6,6,5,8,6,3,5,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,2,10,0,10,0,10,0,5,0,5,0,5,0,8,3,9,0,10,0,10,0,10,0,10,0,-,-,10,0,9,1,8,7,9,3,10,0,10,0,-,-,10,0,-,-,10,0,-,-,10,0,10,0,10,0,0,0,10,0,0,0,7,3,6,8,10,0,10,0,10,0,9,2,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,5,0,8,22,39,6,6,17,5,7,9,8,2,10,0,10,4,7,0,40,0,7,0
2016,CHN,China,East Asia,5,91,135,4,4,0,5,4,4,8,4,7,9,8,0,6,0,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,7,0,10,0,2,5,5,0,5,0,5,0,5,8,7,5,0,0,0,0,10,0,3,3,-,-,0,0,7,5,3,5,3,7,2,5,2,5,-,-,0,0,-,-,0,0,-,-,2,5,1,5,10,0,0,0,9,7,38,0,0,0,1,5,7,5,2,5,5,0,5,2,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,3,5,35,141,3,9,26,9,8,3,6,8,2,0,46,1,6,0,45,0,6,0
2016,COL,Colombia,Latin America & the Caribbean,6,76,87,3,5,0,4,9,3,4,4,4,0,0,25,5,0,0,9,8,0,6,2,5,9,7,0,8,9,8,1,2,6,4,10,0,10,0,10,0,10,0,10,0,10,0,5,5,10,0,10,0,5,0,8,3,-,-,10,0,8,2,8,0,8,7,10,0,10,0,-,-,10,0,-,-,10,0,-,-,10,0,10,0,10,0,0,0,10,0,0,0,5,7,3,5,10,0,10,0,10,0,8,5,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,2,79,5,1,22,7,7,8,8,4,10,0,14,8,7,0,33,0,2,0
2016,COD,Congo, Dem. R.,Sub-Saharan Africa,5,31,151,4,-,-,-,2,6,4,6,13,5,0,0,9,3,2,1,2,5,7,7,6,8,9,6,2,2,5,8,10,0,10,0,5,0,5,0,5,0,8,3,6,2,0,0,5,0,0,0,1,7,-,-,-,7,9,9,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,8,7,1,0,10,0,0,0,4,3,3,8,-,-,-,6,7,-,0,0,0,0,0,0,10,0,10,0,10,0,5,0,5,0,4,95,152,7,7,13,9,8,9,4,7,8,0,15,2,5,0,40,0,3,0,48,0,4,0,7,1,2,3,3,1,4,0,2
2016,COG,Congo, Rep. Of,Sub-Saharan Africa,5,90,136,4,-,-,-,3,5,6,3,9,3,0,0,10,0,0,0,5,0,8,0,6,0,10,0,0,0,6,6,10,0,10,0,10,0,5,0,7,5,9,2,7,3,10,0,5,0,5,0,6,7,-,-,10,0,9,5,8,5,9,4,10,0,2,5,-,-,10,0,-,-,10,0,-,-,10,0,8,5,10,0,0,0,10,0,0,0,1,7,2,0,10,0,7,5,7,5,7,0,-,10,0,5,0,7,5,10,0,10,0,10,0,10,0,9,2,6,78,90,5,4,21,5,9,9,0,9,4,0,37,3,5,0,40,0,3,0,46,0,4
2016,CRI,Costa Rica,Latin America & the Caribbean,7,86,37,1,8,1,6,3,5,6,6,6,5,2,11,9,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,4,10,0,10,0,10,0,10,0,-,-,10,0,9,4,4,8,8,1,10,0,10,0,-,-,10,0,-,-,7,5,-,-,10,0,9,5,10,0,0,0,10,0,0,0,8,7,8,5,10,0,10,0,10,0,9,6,0,0,5,0,10,0,7,5,10,0,10,0,10,0,10,0,6,9,8,17,40,5,4,21,5,8,5,6,0,10,0,-,9,0,25,0,4,0,44
2016,CIV,Cote d'Ivoire,Sub-Saharan Africa,6,53,100,3,3,0,5,2,3,9,4,0,5,3,11,6,5,0,10,0,0,0,5,0,9,7,0,9,9,7,1,4,7,9,6,4,7,5,5,0,5,0,5,0,6,3,6,5,0,0,10,0,10,0,6,7,-,-,10,0,9,4,8,9,9,4,10,0,7,5,-,-,10,0,-,-,10,0,-,-,10,0,9,5,10,0,0,0,10,0,0,0,5,3,5,3,10,0,10,0,10,0,8,7,-,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,6,75,7,3,15,1,10,0,0,7,4,0,31,9,3,0,47,0,1,0,58
2016,HRV,Croatia,Eastern Europe,7,71,44,2,6,3,5,7,5,1,5,7,9,6,1,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,9,10,0,10,0,10,0,10,0,-,-,7,5,9,1,7,6,8,1,10,0,10,0,-,-,7,5,-,-,7,5,-,-,10,0,9,0,10,0,0,0,10,0,0,0,7,0,5,8,10,0,10,0,7,5,8,6,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,46,35,4,4,24,9,4,3,21,4,8,0,16,2,4,0,40-47,0,0,58-63
2016,CYP,Cyprus,Eastern Europe,8,11,30,1,-,-,-,6,3,9,6,1,1,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,10,0,10,0,10,0,10,0,9,7,10,0,10,0,10,0,10,0,-,-,7,5,8,6,5,4,7,2,10,0,10,0,-,-,7,5,-,-,7,5,-,-,7,5,8,5,10,0,0,0,10,0,0,0,8,7,7,5,10,0,10,0,10,0,9,5,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,51,34,6,5,17,8,6,2,14,3,10,0,-,7,0,35,0,6,0,37,0,6,5
2016,CZE,Czech Rep.,Eastern Europe,8,29,21,1,8,7,7,2,7,4,7,8,9,8,0,6,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,1,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,9,10,0,10,0,10,0,10,0,-,-,7,5,8,5,7,3,7,8,10,0,7,5,-,-,10,0,-,-,10,0,-,-,10,0,9,5,10,0,0,0,10,0,0,0,8,7,8,0,10,0,10,0,10,0,9,5,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,3,9,3,16,3,2,29,0,3,4,24,9,10,0,13,3,9,0,22,0,4,0
2016,DNK,Denmark,Western Europe,8,55,6,1,9,3,8,6,8,2,8,7,9,6,1,0,10,0,10,0,0,0,10,0,9,9,0,2,9,9,0,5,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,9,10,0,10,0,10,0,10,0,-,-,10,0,7,7,5,4,7,7,10,0,10,0,-,-,10,0,-,-,7,5,-,-,10,0,9,5,10,0,0,0,10,0,0,0,9,3,8,5,10,0,10,0,10,0,9,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,33,4,1,5,34,9,4,5,20,6,8,0,18,8,3,0,52,0,2,0
2016,DOM,Dominican Rep.,Latin America & the Caribbean,7,6,69,2,5,2,4,5,3,3,4,4,3,9,15,2,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,10,0,10,0,10,0,10,0,7,8,5,0,5,0,10,0,6,7,-,-,10,0,10,0,5,5,8,5,7,5,7,5,-,-,7,5,-,-,5,0,-,-,10,0,7,5,10,0,0,0,10,0,0,0,7,3,4,8,10,0,10,0,10,0,8,9,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,5,6,94,81,7,7,13,7,9,6,2,0,6,0,-,9,0,25,0,7,0,33
2016,ECU,Ecuador,Latin America & the Caribbean,6,81,83,3,4,4,4,6,3,8,4,3,7,7,5,9,10,0,10,0,0,0,7,5,10,0,0,1,9,9,0,4,9,5,10,0,10,0,10,0,10,0,10,0,10,0,9,0,10,0,10,0,10,0,10,0,-,-,5,0,9,3,9,1,7,8,7,5,10,0,-,-,5,0,-,-,2,5,-,-,7,5,6,5,10,0,0,0,10,0,0,0,2,3,3,3,10,0,10,0,10,0,7,9,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,55,59,6,1,19,3,9,6,2,0,2,0,46,5,6,0,36,0,4,0
2016,EGY,Egypt,Middle East & North Africa,4,81,156,4,2,9,3,8,4,2,3,6,9,0,2,5,0,0,9,1,2,8,2,5,7,9,6,3,8,7,6,5,5,6,0,9,7,5,0,0,0,0,0,0,2,8,5,8,5,0,0,0,0,0,1,7,-,-,2,5,5,9,2,8,3,7,5,0,2,5,-,-,2,5,-,-,2,5,-,-,5,0,3,5,10,0,0,0,7,4,25,0,1,3,1,5,7,5,10,0,7,5,6,5,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,158,8,2,12,1,7,1,11,3,2,0,42,0,9,0,23,0,5,0,39
2016,SLV,El Salvador,Latin America & the Caribbean,7,3,70,2,5,1,5,0,3,0,4,4,0,0,82,8,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,10,0,10,0,10,0,10,0,10,0,10,0,6,5,10,0,10,0,10,0,10,0,-,-,10,0,9,4,7,8,9,1,7,5,7,5,-,-,7,5,-,-,7,5,-,-,10,0,8,0,0,0,1,0,10,0,0,0,6,7,5,5,10,0,10,0,10,0,7,5,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,5,6,92,83,8,2,12,0,9,5,2,4,8,0,15,8,8,0,30,0,8,0
2016,EST,Estonia,Eastern Europe,8,44,14,1,8,8,7,8,6,8,7,8,8,7,3,2,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,6,10,0,10,0,10,0,10,0,-,-,7,5,9,1,8,4,8,3,10,0,7,5,-,-,10,0,-,-,10,0,-,-,10,0,9,5,10,0,0,0,10,0,0,0,8,3,9,0,10,0,10,0,10,0,9,6,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,3,9,1,17,3,5,28,2,6,1,15,0,7,0,21,5,10,0,20,0,4,0
2016,ETH,Ethiopia,Sub-Saharan Africa,5,40,150,4,2,6,3,9,3,4,3,3,7,0,7,6,5,0,9,8,0,5,2,5,9,1,2,7,9,8,0,8,7,3,2,6,10,0,5,0,5,0,5,0,5,9,6,7,5,0,5,0,10,0,6,7,-,-,2,5,8,1,6,0,5,6,0,0,0,0,-,-,2,5,-,-,2,5,-,-,2,5,1,5,10,0,0,0,8,4,16,0,0,3,0,5,7,5,7,5,2,5,5,3,-,10,0,10,0,10,0,0,0,0,0,0,0,10,0,6,7,5,6,150,8,2,12,2,9,1,3,8,4,0,36,2,7,0,35,0,3,0,48
2016,FJI,Fiji,Oceania,7,29,55,2,-,-,-,4,7,9,1,2,3,10,0,10,0,0,0,-,10,0,0,0,10,0,0,0,10,0,10,0,7,5,5,0,5,0,5,0,7,5,8,9,10,0,5,0,10,0,8,3,-,-,-,9,1,9,4,9,2,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,4,7,6,0,-,-,-,7,7,-,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,79,49,3,5,28,1,9,5,2,5,6,0,29,6,5,0,49,0,5,0,49,0,5,0,6,0,-,4,6,-,7,9,-,5,1
2016,FIN,Finland,Western Europe,8,47,10,1,9,5,8,0,8,5,8,6,9,4,1,4,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,8,10,0,10,0,10,0,10,0,-,-,10,0,8,7,5,0,7,9,10,0,10,0,-,-,10,0,-,-,10,0,-,-,10,0,10,0,10,0,0,0,10,0,0,0,8,7,9,0,10,0,10,0,10,0,9,7,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,3,9,29,5,2,9,30,3,3,2,25,3,8,0,18,7,3,0,48-54,2,0,54-59
2016,FRA,France,Western Europe,8,1,32,1,6,8,7,0,6,5,6,8,9,5,1,4,10,0,10,0,0,0,10,0,9,5,1,4,8,6,7,0,9,6,10,0,10,0,10,0,10,0,10,0,10,0,9,7,10,0,10,0,10,0,10,0,-,-,7,5,7,1,7,2,7,3,10,0,10,0,-,-,10,0,-,-,10,0,-,-,10,0,10,0,10,0,0,0,10,0,0,0,8,0,6,8,10,0,10,0,10,0,9,3,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,77,25,3,0,29,9,2,4,28,3,8,0,15,6,5,0,50,0,2,0
2016,GAB,Gabon,Sub-Saharan Africa,5,58,144,4,-,-,-,4,2,6,8,8,0,10,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,9,0,10,0,7,5,10,0,5,0,7,5,8,3,8,0,0,0,0,0,0,0,0,0,-,-,7,5,9,9,9,4,8,9,5,0,2,5,-,-,2,5,-,-,2,5,-,-,7,5,4,0,10,0,0,0,10,0,0,0,2,0,3,8,7,5,7,5,2,5,6,2,-,0,0,0,0,0,0,10,0,10,0,10,0,0,0,3,3,5,32,144,3,7,27,5,9,8,1,2,8,0,17,6,5,0,40,0,2,0,53,0,3,5
2016,GMB,Gambia, The,Sub-Saharan Africa,6,32,115,3,-,-,-,4,0,6,3,9,1,5,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,8,0,2,4,10,0,0,0,0,0,0,0,4,1,6,2,10,0,5,0,5,0,6,7,-,-,-,8,7,6,5,7,6,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,0,0,3,0,0,3,1,3,-,-,-,2,9,-,10,0,10,0,10,0,0,0,0,0,0,0,5,0,5,0,5,30,145,8,3,11,7,9,6,2,0,4,0,34,1,8,0,30,0,8,0,30,0,8,0,7,5,4,6,5,1,5,8,3
2016,GEO,Georgia,Caucasus & Central Asia,7,80,40,1,5,6,5,4,5,1,5,4,9,6,1,0,10,0,10,0,0,0,5,0,9,9,0,3,9,6,1,9,8,9,10,0,7,5,5,0,5,0,5,0,7,5,8,7,5,0,10,0,10,0,8,3,-,-,7,5,8,1,5,9,7,2,10,0,7,5,-,-,7,5,-,-,7,5,-,-,10,0,8,5,10,0,0,0,10,0,0,0,5,7,4,8,10,0,10,0,10,0,8,6,7,0,5,0,5,0,5,0,10,0,10,0,10,0,10,0,8,0,7,58,58,5,3,22,1,6,9,11,9,8,0,16,7,10,0,20,0,10,0
2016,DEU,Germany,Western Europe,8,46,13,1,8,6,8,5,7,7,8,3,9,5,1,2,10,0,10,0,0,0,10,0,9,9,0,3,9,7,1,5,9,9,10,0,10,0,10,0,10,0,10,0,10,0,9,8,10,0,10,0,10,0,10,0,-,-,10,0,7,3,5,8,7,7,10,0,10,0,-,-,10,0,-,-,10,0,-,-,10,0,10,0,10,0,0,0,10,0,0,0,8,0,7,5,10,0,10,0,10,0,9,4,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,24,9,3,9,26,9,3,1,26,0,10,0,10,8,5,0,47,0,5,0
2016,GHA,Ghana,Sub-Saharan Africa,7,24,57,2,5,8,6,2,5,1,5,7,9,3,1,7,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,9,6,10,0,5,0,5,0,5,0,8,2,9,0,10,0,10,0,10,0,10,0,-,-,7,5,8,8,8,0,8,1,7,5,7,5,-,-,7,5,-,-,7,5,-,-,7,5,7,5,10,0,0,0,10,0,0,0,7,0,6,8,10,0,7,5,10,0,8,8,-,10,0,5,0,7,5,0,0,10,0,5,0,10,0,7,5,7,87,46,5,4,21,5,9,6,1,8,6,0,29,2,9,0,25,0,5,0,37
2016,GRC,Greece,Eastern Europe,7,20,61,2,6,4,5,7,5,3,5,8,9,7,0,8,10,0,10,0,0,0,5,0,8,0,6,1,10,0,0,2,8,6,10,0,10,0,5,0,5,0,5,0,8,3,8,9,10,0,10,0,10,0,10,0,-,-,10,0,7,6,4,4,7,3,10,0,10,0,-,-,10,0,-,-,10,0,-,-,10,0,10,0,10,0,0,0,10,0,0,0,5,7,5,5,10,0,10,0,10,0,8,7,7,0,5,0,5,0,5,0,10,0,10,0,10,0,5,0,6,8,7,95,45,5,2,22,5,3,9,23,0,6,0,27,0,4,0,55,0,1,0
2016,GTM,Guatemala,Latin America & the Caribbean,7,9,66,2,5,4,3,5,3,0,4,0,0,0,27,3,10,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,9,0,10,0,10,0,10,0,10,0,10,0,10,0,6,3,10,0,10,0,10,0,10,0,-,-,10,0,8,9,6,5,8,5,7,5,7,5,-,-,10,0,-,-,2,5,-,-,10,0,7,5,4,0,1,0,10,0,0,0,4,0,4,3,10,0,10,0,10,0,7,5,0,0,5,0,5,0,5,0,10,0,10,0,10,0,10,0,6,3,6,55,99,8,7,10,3,9,9,0,9,10,0,10,0,10,0,7,0,9,0
2016,GIN,Guinea,Sub-Saharan Africa,5,65,141,4,-,-,-,3,1,6,5,8,8,10,0,10,0,0,0,7,5,10,0,0,1,10,0,0,0,9,5,0,4,7,5,10,0,5,0,7,5,5,1,7,0,0,0,5,0,5,0,3,3,-,-,10,0,9,1,6,5,8,5,7,5,7,5,-,-,10,0,-,-,10,0,-,-,10,0,9,0,1,9,1,0,10,0,0,0,3,3,2,8,7,5,7,5,7,5,5,8,-,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,7,5,37,140,9,6,7,2,-,-,6,0,25,4,5,0,40,0,3,0,48,0,4,0,6,5
2016,GNB,Guinea-Bissau,Sub-Saharan Africa,6,5,133,4,-,-,-,2,8,6,2,9,5,10,0,10,0,0,0,5,0,10,0,0,0,10,0,0,0,9,0,5,0,10,0,5,0,0,0,2,5,5,8,7,0,10,0,10,0,10,0,10,0,-,-,-,9,9,9,8,9,9,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,4,3,4,0,-,-,-,7,1,-,5,0,5,0,5,0,10,0,10,0,10,0,10,0,8,3,6,86,87,7,6,14,1,-,-,0,0,64,7,9,0,25,0,4,0,45,0,6,5,4,7,-,3,2,-,3,3,4,2,3,3
2016,GUY,Guyana,Latin America & the Caribbean,6,68,96,3,4,9,5,1,4,0,4,7,2,7,18,4,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,0,9,5,-,-,10,0,10,0,10,0,10,0,7,4,10,0,10,0,-,10,0,-,-,-,9,7,8,7,9,2,-,-,-,-,-,-,-,-,-,-,-,-,10,0,0,0,10,0,0,0,6,3,6,0,-,-,-,8,1,-,-,-,-,0,0,10,0,5,0,-,5,0,7,4,78,5,3,22,1,-,-,6,0,26,7,8,0,30,0,5,0,40,0,6,5,5,9,3,9,4,1,4,5,6,7,2,5,4,4,7,6
2016,HTI,Haiti,Latin America & the Caribbean,6,85,75,2,-,-,-,3,6,6,0,10,0,10,0,10,0,0,0,5,0,9,8,0,6,10,0,0,0,9,0,10,0,10,0,5,0,5,0,5,0,8,3,7,8,10,0,10,0,10,0,10,0,-,-,10,0,8,9,6,3,8,4,10,0,10,0,-,-,10,0,-,-,10,0,-,-,10,0,10,0,10,0,0,0,10,0,0,0,4,3,5,8,10,0,7,5,10,0,8,2,0,0,5,0,10,0,7,5,10,0,10,0,10,0,10,0,6,9,7,18,74,8,8,10,1,9,9,0,8,7,0,21,1,8,0,30,0,-,-,8,0,8
2016,HND,Honduras,Latin America & the Caribbean,6,72,92,3,3,1,4,1,2,4,3,2,0,0,56,5,10,0,10,0,0,0,7,5,9,9,0,2,10,0,0,0,9,5,10,0,10,0,5,0,5,0,5,0,8,3,5,9,10,0,10,0,5,0,8,3,-,-,10,0,8,8,7,4,8,7,7,5,7,5,-,-,7,5,-,-,10,0,-,-,10,0,8,5,10,0,0,0,10,0,0,0,4,0,1,8,10,0,10,0,10,0,8,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,7,5,6,39,107,7,1,15,8,10,0,0,4,8,0,15,5,9,0,27,0,9,0
2016,HKG,Hong Kong,East Asia,8,78,3,1,6,5,7,7,7,2,7,1,9,8,0,4,-,10,0,0,0,-,10,0,0,0,10,0,0,0,10,0,10,0,7,5,5,0,10,0,7,5,8,3,9,4,-,-,10,0,10,0,-,-,7,5,9,5,8,8,8,6,7,5,7,5,-,-,7,5,-,-,7,5,-,-,10,0,8,0,10,0,0,0,10,0,0,0,5,7,5,0,10,0,10,0,10,0,8,7,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,3,8,58,32,7,9,13,1,9,4,2,6,7,0,23,1,10,0,17,0,10,0,17,0,10,0
2016,HUN,Hungary,Eastern Europe,7,74,42,2,6,6,5,0,4,7,5,4,9,2,2,1,10,0,10,0,0,0,7,5,10,0,0,0,10,0,0,2,9,5,10,0,10,0,10,0,10,0,10,0,10,0,9,6,10,0,10,0,10,0,10,0,-,-,7,5,8,0,6,4,7,3,10,0,7,5,-,-,10,0,-,-,10,0,-,-,7,5,9,0,10,0,0,0,10,0,0,0,6,0,5,8,10,0,10,0,10,0,8,8,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,26,38,3,3,28,9,5,3,17,8,4,0,30,5,10,0,15,0,4,0
2016,ISL,Iceland,Western Europe,8,15,27,1,-,-,-,7,6,9,9,0,3,10,0,10,0,0,0,10,0,10,0,0,0,10,0,0,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,-,-,10,0,9,6,4,8,8,1,10,0,10,0,-,-,10,0,-,-,10,0,-,-,10,0,10,0,10,0,0,0,10,0,0,0,8,7,8,8,10,0,10,0,10,0,9,6,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,9,3,9,8,13,2,3,32,0,8,0,8,0,8,0,15,2,4,0,46,0,3,0,52,0,3
2016,IND,India,South Asia,6,41,110,3,4,5,4,2,4,2,4,3,8,7,3,2,0,0,9,8,0,5,5,0,9,9,0,3,9,9,0,6,6,9,10,0,5,0,5,0,5,0,5,0,6,7,7,4,5,0,5,0,10,0,6,7,-,-,5,0,5,5,5,9,5,5,7,5,7,5,-,-,10,0,-,-,5,0,-,-,5,0,7,0,9,6,5,0,10,0,1,0,6,3,4,5,10,0,7,5,7,5,7,9,7,0,5,0,5,0,5,0,0,0,10,0,5,0,5,0,5,5,6,20,112,6,9,16,5,9,0,4,3,7,0,24,3,8,0,35,0,8,0
2016,IDN,Indonesia,South Asia,6,77,85,3,4,2,4,5,3,5,4,1,9,8,0,5,10,0,10,0,0,0,7,5,10,0,0,1,10,0,0,1,9,5,10,0,7,5,5,0,5,0,5,0,7,5,8,9,10,0,5,0,5,0,6,7,-,-,2,5,6,2,2,8,3,9,10,0,10,0,-,-,5,0,-,-,2,5,-,-,7,5,7,0,10,0,0,0,10,0,0,0,4,7,5,5,7,5,10,0,5,0,7,5,10,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,6,3,6,38,108,7,6,14,1,9,1,3,7,7,0,-,8,0,30,0,7,0,35
2016,IRN,Iran,Middle East & North Africa,5,28,153,4,3,4,5,2,4,5,4,4,9,0,2,5,0,0,9,9,0,4,2,5,10,0,0,1,10,0,0,1,6,5,10,0,7,5,0,0,0,0,0,0,5,8,7,1,0,0,0,0,0,0,0,0,-,-,2,5,6,9,3,4,4,3,2,5,5,0,-,-,5,0,-,-,2,5,-,-,5,0,4,0,10,0,0,0,9,0,8,0,0,0,1,0,7,5,5,0,5,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,53,154,5,5,21,3,8,0,7,9,4,0,31,6,10,0,20,0,10,0
2016,IRQ,Iraq,Middle East & North Africa,4,26,159,4,-,-,-,2,5,6,1,9,9,0,0,0,0,325,4,0,0,0,0,327,6,0,0,384,0,0,0,10,0,7,5,0,0,0,0,0,0,5,8,4,0,0,0,0,0,0,0,0,0,-,-,7,5,5,2,3,2,5,3,5,0,7,5,-,-,5,0,-,-,2,5,-,-,2,5,4,5,0,0,11,0,10,0,0,0,2,3,2,0,7,5,7,5,7,5,5,3,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,160,4,0,26,4,8,0,7,9,0,0,55,3,10,0,15,0,8,0,28,0,9,0
